problem,algorithm,size_set,size,seed,iterations,fitness_evaluations,reached_optimum
onemax,MMAS-ACO,large,300,6,3164,3165,True
onemax,MMAS-ACO,large,300,7,4134,4135,True
onemax,MMAS-ACO,large,300,8,4092,4093,True
onemax,MMAS-ACO,large,300,9,2848,2849,True
onemax,MMAS-ACO,large,300,10,3898,3899,True
onemax,MMAS-ACO,large,300,11,3128,3129,True
onemax,MMAS-ACO,large,300,12,3448,3449,True
onemax,MMAS-ACO,large,300,13,2879,2880,True
onemax,MMAS-ACO,large,300,14,2510,2511,True
onemax,MMAS-ACO,large,300,15,2628,2629,True
onemax,MMAS-ACO,large,300,16,2904,2905,True
onemax,MMAS-ACO,large,300,17,2238,2239,True
onemax,MMAS-ACO,large,300,18,3208,3209,True
onemax,MMAS-ACO,large,300,19,3265,3266,True
onemax,MMAS-ACO,large,400,0,3832,3833,True
onemax,MMAS-ACO,large,400,1,3291,3292,True
onemax,MMAS-ACO,large,400,2,3930,3931,True
onemax,MMAS-ACO,large,400,3,3710,3711,True
onemax,MMAS-ACO,large,400,4,5435,5436,True
onemax,MMAS-ACO,large,400,5,3471,3472,True
onemax,MMAS-ACO,large,400,6,4250,4251,True
onemax,MMAS-ACO,large,400,7,4344,4345,True
onemax,MMAS-ACO,large,400,8,6258,6259,True
onemax,MMAS-ACO,large,400,9,3472,3473,True
onemax,MMAS-ACO,large,400,10,2828,2829,True
onemax,MMAS-ACO,large,400,11,3974,3975,True
onemax,MMAS-ACO,large,400,12,3364,3365,True
onemax,MMAS-ACO,large,400,13,3059,3060,True
onemax,MMAS-ACO,large,400,14,3805,3806,True
onemax,MMAS-ACO,large,400,15,4803,4804,True
onemax,MMAS-ACO,large,400,16,4630,4631,True
onemax,MMAS-ACO,large,400,17,4123,4124,True
onemax,MMAS-ACO,large,400,18,4272,4273,True
onemax,MMAS-ACO,large,400,19,3154,3155,True
onemax,MMAS-ACO,large,500,0,4876,4877,True
onemax,MMAS-ACO,large,500,1,6624,6625,True
onemax,MMAS-ACO,large,500,2,4812,4813,True
onemax,MMAS-ACO,large,500,3,6040,6041,True
onemax,MMAS-ACO,large,500,4,4173,4174,True
onemax,MMAS-ACO,large,500,5,5459,5460,True
onemax,MMAS-ACO,large,500,6,4147,4148,True
onemax,MMAS-ACO,large,500,7,8284,8285,True
onemax,MMAS-ACO,large,500,8,5820,5821,True
onemax,MMAS-ACO,large,500,9,5473,5474,True
onemax,MMAS-ACO,large,500,10,6431,6432,True
onemax,MMAS-ACO,large,500,11,5424,5425,True
onemax,MMAS-ACO,large,500,12,6224,6225,True
onemax,MMAS-ACO,large,500,13,4411,4412,True
onemax,MMAS-ACO,large,500,14,4914,4915,True
onemax,MMAS-ACO,large,500,15,5587,5588,True
onemax,MMAS-ACO,large,500,16,4777,4778,True
onemax,MMAS-ACO,large,500,17,5153,5154,True
onemax,MMAS-ACO,large,500,18,4929,4930,True
onemax,MMAS-ACO,large,500,19,6473,6474,True
onemax,MMAS-ACO,large,600,0,6862,6863,True
onemax,MMAS-ACO,large,600,1,6387,6388,True
onemax,MMAS-ACO,large,600,2,6981,6982,True
onemax,MMAS-ACO,large,600,3,5644,5645,True
onemax,MMAS-ACO,large,600,4,4395,4396,True
onemax,MMAS-ACO,large,600,5,5475,5476,True
onemax,MMAS-ACO,large,600,6,6409,6410,True
onemax,MMAS-ACO,large,600,7,6950,6951,True
onemax,MMAS-ACO,large,600,8,6278,6279,True
onemax,MMAS-ACO,large,600,9,6601,6602,True
onemax,MMAS-ACO,large,600,10,6008,6009,True
onemax,MMAS-ACO,large,600,11,6246,6247,True
onemax,MMAS-ACO,large,600,12,7498,7499,True
onemax,MMAS-ACO,large,600,13,5524,5525,True
onemax,MMAS-ACO,large,600,14,8393,8394,True
onemax,MMAS-ACO,large,600,15,6424,6425,True
onemax,MMAS-ACO,large,600,16,8471,8472,True
onemax,MMAS-ACO,large,600,17,4837,4838,True
onemax,MMAS-ACO,large,600,18,6060,6061,True
onemax,MMAS-ACO,large,600,19,5474,5475,True
onemax,MMAS-ACO,large,700,0,9630,9631,True
onemax,MMAS-ACO,large,700,1,8650,8651,True
onemax,MMAS-ACO,large,700,2,12472,12473,True
onemax,MMAS-ACO,large,700,3,7891,7892,True
onemax,MMAS-ACO,large,700,4,7733,7734,True
onemax,MMAS-ACO,large,700,5,5749,5750,True
onemax,MMAS-ACO,large,700,6,8544,8545,True
onemax,MMAS-ACO,large,700,7,7725,7726,True
onemax,MMAS-ACO,large,700,8,8170,8171,True
onemax,MMAS-ACO,large,700,9,6954,6955,True
onemax,MMAS-ACO,large,700,10,8071,8072,True
onemax,MMAS-ACO,large,700,11,8058,8059,True
onemax,MMAS-ACO,large,700,12,7622,7623,True
onemax,MMAS-ACO,large,700,13,7137,7138,True
onemax,MMAS-ACO,large,700,14,7296,7297,True
onemax,MMAS-ACO,large,700,15,7294,7295,True
onemax,MMAS-ACO,large,700,16,7313,7314,True
onemax,MMAS-ACO,large,700,17,9654,9655,True
onemax,MMAS-ACO,large,700,18,7895,7896,True
onemax,MMAS-ACO,large,700,19,6433,6434,True
onemax,MMAS-ACO,large,800,0,7324,7325,True
onemax,MMAS-ACO,large,800,1,7283,7284,True
onemax,MMAS-ACO,large,800,2,13839,13840,True
onemax,MMAS-ACO,large,800,3,7357,7358,True
onemax,MMAS-ACO,large,800,4,7807,7808,True
onemax,MMAS-ACO,large,800,5,8167,8168,True
onemax,MMAS-ACO,large,800,6,6761,6762,True
onemax,MMAS-ACO,large,800,7,10343,10344,True
onemax,MMAS-ACO,large,800,8,9619,9620,True
onemax,MMAS-ACO,large,800,9,8154,8155,True
onemax,MMAS-ACO,large,800,10,9184,9185,True
onemax,MMAS-ACO,large,800,11,8137,8138,True
onemax,MMAS-ACO,large,800,12,9865,9866,True
onemax,MMAS-ACO,large,800,13,8407,8408,True
onemax,MMAS-ACO,large,800,14,8895,8896,True
onemax,MMAS-ACO,large,800,15,11244,11245,True
onemax,MMAS-ACO,large,800,16,10044,10045,True
onemax,MMAS-ACO,large,800,17,8155,8156,True
onemax,MMAS-ACO,large,800,18,9068,9069,True
onemax,MMAS-ACO,large,800,19,8534,8535,True
onemax,MMAS-ACO,large,900,0,10247,10248,True
onemax,MMAS-ACO,large,900,1,13215,13216,True
onemax,MMAS-ACO,large,900,2,7695,7696,True
onemax,MMAS-ACO,large,900,3,11182,11183,True
onemax,MMAS-ACO,large,900,4,11588,11589,True
onemax,MMAS-ACO,large,900,5,11081,11082,True
onemax,MMAS-ACO,large,900,6,10199,10200,True
onemax,MMAS-ACO,large,900,7,10520,10521,True
onemax,MMAS-ACO,large,900,8,11923,11924,True
onemax,MMAS-ACO,large,900,9,12634,12635,True
onemax,MMAS-ACO,large,900,10,11795,11796,True
onemax,MMAS-ACO,large,900,11,9295,9296,True
onemax,MMAS-ACO,large,900,12,12441,12442,True
onemax,MMAS-ACO,large,900,13,9734,9735,True
onemax,MMAS-ACO,large,900,14,8965,8966,True
onemax,MMAS-ACO,large,900,15,9520,9521,True
onemax,MMAS-ACO,large,900,16,19733,19734,True
onemax,MMAS-ACO,large,900,17,9622,9623,True
onemax,MMAS-ACO,large,900,18,14409,14410,True
onemax,MMAS-ACO,large,900,19,10154,10155,True
onemax,MMAS-ACO,large,1000,0,12444,12445,True
onemax,MMAS-ACO,large,1000,1,9705,9706,True
onemax,MMAS-ACO,large,1000,2,11476,11477,True
onemax,MMAS-ACO,large,1000,3,11976,11977,True
onemax,MMAS-ACO,large,1000,4,12451,12452,True
onemax,MMAS-ACO,large,1000,5,10886,10887,True
onemax,MMAS-ACO,large,1000,6,10837,10838,True
onemax,MMAS-ACO,large,1000,7,14050,14051,True
onemax,MMAS-ACO,large,1000,8,18790,18791,True
onemax,MMAS-ACO,large,1000,9,18982,18983,True
onemax,MMAS-ACO,large,1000,10,12679,12680,True
onemax,MMAS-ACO,large,1000,11,13883,13884,True
onemax,MMAS-ACO,large,1000,12,12336,12337,True
onemax,MMAS-ACO,large,1000,13,11941,11942,True
onemax,MMAS-ACO,large,1000,14,10208,10209,True
onemax,MMAS-ACO,large,1000,15,11594,11595,True
onemax,MMAS-ACO,large,1000,16,10116,10117,True
onemax,MMAS-ACO,large,1000,17,12413,12414,True
onemax,MMAS-ACO,large,1000,18,9567,9568,True
onemax,MMAS-ACO,large,1000,19,10438,10439,True
onemax,P-ACO,large,100,0,17,540,True
onemax,P-ACO,large,100,1,17,540,True
onemax,P-ACO,large,100,2,17,540,True
onemax,P-ACO,large,100,3,17,540,True
onemax,P-ACO,large,100,4,18,570,True
onemax,P-ACO,large,100,5,17,540,True
onemax,P-ACO,large,100,6,16,510,True
onemax,P-ACO,large,100,7,16,510,True
onemax,P-ACO,large,100,8,18,570,True
onemax,P-ACO,large,100,9,18,570,True
onemax,P-ACO,large,100,10,16,510,True
onemax,P-ACO,large,100,11,17,540,True
onemax,P-ACO,large,100,12,16,510,True
onemax,P-ACO,large,100,13,17,540,True
onemax,P-ACO,large,100,14,18,570,True
onemax,P-ACO,large,100,15,20,630,True
onemax,P-ACO,large,100,16,15,480,True
onemax,P-ACO,large,100,17,15,480,True
onemax,P-ACO,large,100,18,18,570,True
onemax,P-ACO,large,100,19,19,600,True
onemax,P-ACO,large,200,0,27,840,True
onemax,P-ACO,large,200,1,22,690,True
onemax,P-ACO,large,200,2,23,720,True
onemax,P-ACO,large,200,3,22,690,True
onemax,P-ACO,large,200,4,24,750,True
onemax,P-ACO,large,200,5,24,750,True
onemax,P-ACO,large,200,6,21,660,True
onemax,P-ACO,large,200,7,22,690,True
onemax,P-ACO,large,200,8,23,720,True
onemax,P-ACO,large,200,9,23,720,True
onemax,P-ACO,large,200,10,24,750,True
onemax,P-ACO,large,200,11,24,750,True
onemax,P-ACO,large,200,12,24,750,True
onemax,P-ACO,large,200,13,27,840,True
onemax,P-ACO,large,200,14,22,690,True
onemax,P-ACO,large,200,15,22,690,True
onemax,P-ACO,large,200,16,23,720,True
onemax,P-ACO,large,200,17,24,750,True
onemax,P-ACO,large,200,18,25,780,True
onemax,P-ACO,large,200,19,24,750,True
onemax,P-ACO,large,300,0,29,900,True
onemax,P-ACO,large,300,1,29,900,True
onemax,P-ACO,large,300,2,30,930,True
onemax,P-ACO,large,300,3,26,810,True
onemax,P-ACO,large,300,4,29,900,True
onemax,P-ACO,large,300,5,30,930,True
onemax,P-ACO,large,300,6,29,900,True
onemax,P-ACO,large,300,7,28,870,True
onemax,P-ACO,large,300,8,30,930,True
onemax,P-ACO,large,300,9,30,930,True
onemax,P-ACO,large,300,10,32,990,True
onemax,P-ACO,large,300,11,26,810,True
onemax,P-ACO,large,300,12,28,870,True
onemax,P-ACO,large,300,13,28,870,True
onemax,P-ACO,large,300,14,25,780,True
onemax,P-ACO,large,300,15,27,840,True
onemax,P-ACO,large,300,16,27,840,True
onemax,P-ACO,large,300,17,29,900,True
onemax,P-ACO,large,300,18,26,810,True
onemax,P-ACO,large,300,19,29,900,True
onemax,P-ACO,large,400,0,34,1050,True
onemax,P-ACO,large,400,1,32,990,True
onemax,P-ACO,large,400,2,32,990,True
onemax,P-ACO,large,400,3,31,960,True
onemax,P-ACO,large,400,4,32,990,True
onemax,P-ACO,large,400,5,31,960,True
onemax,P-ACO,large,400,6,31,960,True
onemax,P-ACO,large,400,7,30,930,True
onemax,P-ACO,large,400,8,32,990,True
onemax,P-ACO,large,400,9,33,1020,True
onemax,P-ACO,large,400,10,31,960,True
onemax,P-ACO,large,400,11,33,1020,True
onemax,P-ACO,large,400,12,33,1020,True
onemax,P-ACO,large,400,13,33,1020,True
onemax,P-ACO,large,400,14,32,990,True
onemax,P-ACO,large,400,15,29,900,True
onemax,P-ACO,large,400,16,31,960,True
onemax,P-ACO,large,400,17,30,930,True
onemax,P-ACO,large,400,18,33,1020,True
onemax,P-ACO,large,400,19,32,990,True
onemax,P-ACO,large,500,0,36,1110,True
onemax,P-ACO,large,500,1,34,1050,True
onemax,P-ACO,large,500,2,36,1110,True
onemax,P-ACO,large,500,3,35,1080,True
onemax,P-ACO,large,500,4,32,990,True
onemax,P-ACO,large,500,5,34,1050,True
onemax,P-ACO,large,500,6,34,1050,True
onemax,P-ACO,large,500,7,34,1050,True
onemax,P-ACO,large,500,8,35,1080,True
onemax,P-ACO,large,500,9,35,1080,True
onemax,P-ACO,large,500,10,36,1110,True
onemax,P-ACO,large,500,11,33,1020,True
onemax,P-ACO,large,500,12,37,1140,True
onemax,P-ACO,large,500,13,35,1080,True
onemax,P-ACO,large,500,14,32,990,True
onemax,P-ACO,large,500,15,34,1050,True
onemax,P-ACO,large,500,16,34,1050,True
onemax,P-ACO,large,500,17,34,1050,True
onemax,P-ACO,large,500,18,36,1110,True
onemax,P-ACO,large,500,19,34,1050,True
onemax,P-ACO,large,600,0,35,1080,True
onemax,P-ACO,large,600,1,37,1140,True
onemax,P-ACO,large,600,2,40,1230,True
onemax,P-ACO,large,600,3,38,1170,True
onemax,P-ACO,large,600,4,37,1140,True
onemax,P-ACO,large,600,5,39,1200,True
onemax,P-ACO,large,600,6,38,1170,True
onemax,P-ACO,large,600,7,37,1140,True
onemax,P-ACO,large,600,8,39,1200,True
onemax,P-ACO,large,600,9,37,1140,True
onemax,P-ACO,large,600,10,38,1170,True
onemax,P-ACO,large,600,11,35,1080,True
onemax,P-ACO,large,600,12,36,1110,True
onemax,P-ACO,large,600,13,37,1140,True
onemax,P-ACO,large,600,14,39,1200,True
onemax,P-ACO,large,600,15,39,1200,True
onemax,P-ACO,large,600,16,37,1140,True
onemax,P-ACO,large,600,17,36,1110,True
onemax,P-ACO,large,600,18,37,1140,True
onemax,P-ACO,large,600,19,35,1080,True
onemax,P-ACO,large,700,0,39,1200,True
onemax,P-ACO,large,700,1,38,1170,True
onemax,P-ACO,large,700,2,41,1260,True
onemax,P-ACO,large,700,3,39,1200,True
onemax,P-ACO,large,700,4,41,1260,True
onemax,P-ACO,large,700,5,40,1230,True
onemax,P-ACO,large,700,6,38,1170,True
onemax,P-ACO,large,700,7,39,1200,True
onemax,P-ACO,large,700,8,41,1260,True
onemax,P-ACO,large,700,9,39,1200,True
onemax,P-ACO,large,700,10,43,1320,True
onemax,P-ACO,large,700,11,39,1200,True
onemax,P-ACO,large,700,12,38,1170,True
onemax,P-ACO,large,700,13,41,1260,True
onemax,P-ACO,large,700,14,40,1230,True
onemax,P-ACO,large,700,15,39,1200,True
onemax,P-ACO,large,700,16,39,1200,True
onemax,P-ACO,large,700,17,40,1230,True
onemax,P-ACO,large,700,18,38,1170,True
onemax,P-ACO,large,700,19,38,1170,True
onemax,P-ACO,large,800,0,44,1350,True
onemax,P-ACO,large,800,1,43,1320,True
onemax,P-ACO,large,800,2,39,1200,True
onemax,P-ACO,large,800,3,42,1290,True
onemax,P-ACO,large,800,4,43,1320,True
onemax,P-ACO,large,800,5,41,1260,True
onemax,P-ACO,large,800,6,41,1260,True
onemax,P-ACO,large,800,7,40,1230,True
onemax,P-ACO,large,800,8,40,1230,True
onemax,P-ACO,large,800,9,40,1230,True
onemax,P-ACO,large,800,10,41,1260,True
onemax,P-ACO,large,800,11,41,1260,True
onemax,P-ACO,large,800,12,37,1140,True
onemax,P-ACO,large,800,13,40,1230,True
onemax,P-ACO,large,800,14,44,1350,True
onemax,P-ACO,large,800,15,44,1350,True
onemax,P-ACO,large,800,16,38,1170,True
onemax,P-ACO,large,800,17,42,1290,True
onemax,P-ACO,large,800,18,43,1320,True
onemax,P-ACO,large,800,19,43,1320,True
onemax,P-ACO,large,900,0,40,1230,True
onemax,P-ACO,large,900,1,43,1320,True
onemax,P-ACO,large,900,2,42,1290,True
onemax,P-ACO,large,900,3,42,1290,True
onemax,P-ACO,large,900,4,42,1290,True
onemax,P-ACO,large,900,5,42,1290,True
onemax,P-ACO,large,900,6,45,1380,True
onemax,P-ACO,large,900,7,41,1260,True
onemax,P-ACO,large,900,8,43,1320,True
onemax,P-ACO,large,900,9,43,1320,True
onemax,P-ACO,large,900,10,45,1380,True
onemax,P-ACO,large,900,11,43,1320,True
onemax,P-ACO,large,900,12,39,1200,True
onemax,P-ACO,large,900,13,40,1230,True
onemax,P-ACO,large,900,14,44,1350,True
onemax,P-ACO,large,900,15,43,1320,True
onemax,P-ACO,large,900,16,41,1260,True
onemax,P-ACO,large,900,17,43,1320,True
onemax,P-ACO,large,900,18,41,1260,True
onemax,P-ACO,large,900,19,43,1320,True
onemax,P-ACO,large,1000,0,48,1470,True
onemax,P-ACO,large,1000,1,45,1380,True
onemax,P-ACO,large,1000,2,43,1320,True
onemax,P-ACO,large,1000,3,44,1350,True
onemax,P-ACO,large,1000,4,42,1290,True
onemax,P-ACO,large,1000,5,46,1410,True
onemax,P-ACO,large,1000,6,45,1380,True
onemax,P-ACO,large,1000,7,44,1350,True
onemax,P-ACO,large,1000,8,47,1440,True
onemax,P-ACO,large,1000,9,46,1410,True
onemax,P-ACO,large,1000,10,43,1320,True
onemax,P-ACO,large,1000,11,44,1350,True
onemax,P-ACO,large,1000,12,46,1410,True
onemax,P-ACO,large,1000,13,43,1320,True
onemax,P-ACO,large,1000,14,45,1380,True
onemax,P-ACO,large,1000,15,43,1320,True
onemax,P-ACO,large,1000,16,44,1350,True
onemax,P-ACO,large,1000,17,44,1350,True
onemax,P-ACO,large,1000,18,42,1290,True
onemax,P-ACO,large,1000,19,46,1410,True
leadingones,(1+1) EA,large,100,0,8053,8054,True
leadingones,(1+1) EA,large,100,1,9995,9996,True
leadingones,(1+1) EA,large,100,2,9882,9883,True
leadingones,(1+1) EA,large,100,3,11629,11630,True
leadingones,(1+1) EA,large,100,4,7529,7530,True
leadingones,(1+1) EA,large,100,5,9497,9498,True
leadingones,(1+1) EA,large,100,6,10554,10555,True
leadingones,(1+1) EA,large,100,7,10027,10028,True
leadingones,(1+1) EA,large,100,8,9350,9351,True
leadingones,(1+1) EA,large,100,9,8985,8986,True
leadingones,(1+1) EA,large,100,10,8412,8413,True
leadingones,(1+1) EA,large,100,11,6375,6376,True
leadingones,(1+1) EA,large,100,12,8129,8130,True
leadingones,(1+1) EA,large,100,13,6966,6967,True
leadingones,(1+1) EA,large,100,14,7005,7006,True
leadingones,(1+1) EA,large,100,15,6095,6096,True
leadingones,(1+1) EA,large,100,16,7914,7915,True
leadingones,(1+1) EA,large,100,17,6325,6326,True
leadingones,(1+1) EA,large,100,18,7165,7166,True
leadingones,(1+1) EA,large,100,19,12324,12325,True
leadingones,(1+1) EA,large,200,0,38734,38735,True
leadingones,(1+1) EA,large,200,1,34430,34431,True
leadingones,(1+1) EA,large,200,2,35551,35552,True
leadingones,(1+1) EA,large,200,3,29475,29476,True
leadingones,(1+1) EA,large,200,4,30268,30269,True
leadingones,(1+1) EA,large,200,5,37286,37287,True
leadingones,(1+1) EA,large,200,6,34897,34898,True
leadingones,(1+1) EA,large,200,7,38236,38237,True
leadingones,(1+1) EA,large,200,8,35240,35241,True
leadingones,(1+1) EA,large,200,9,31632,31633,True
leadingones,(1+1) EA,large,200,10,37605,37606,True
leadingones,(1+1) EA,large,200,11,45186,45187,True
leadingones,(1+1) EA,large,200,12,32367,32368,True
leadingones,(1+1) EA,large,200,13,34228,34229,True
leadingones,(1+1) EA,large,200,14,41118,41119,True
leadingones,(1+1) EA,large,200,15,30424,30425,True
leadingones,(1+1) EA,large,200,16,28697,28698,True
leadingones,(1+1) EA,large,200,17,36220,36221,True
leadingones,(1+1) EA,large,200,18,34217,34218,True
leadingones,(1+1) EA,large,200,19,38928,38929,True
leadingones,(1+1) EA,large,300,0,79674,79675,True
leadingones,(1+1) EA,large,300,1,84478,84479,True
leadingones,(1+1) EA,large,300,2,74889,74890,True
leadingones,(1+1) EA,large,300,3,79244,79245,True
leadingones,(1+1) EA,large,300,4,66526,66527,True
leadingones,(1+1) EA,large,300,5,87573,87574,True
leadingones,(1+1) EA,large,300,6,90560,90561,True
leadingones,(1+1) EA,large,300,7,74695,74696,True
leadingones,(1+1) EA,large,300,8,80074,80075,True
leadingones,(1+1) EA,large,300,9,74546,74547,True
leadingones,(1+1) EA,large,300,10,101675,101676,True
leadingones,(1+1) EA,large,300,11,70993,70994,True
leadingones,(1+1) EA,large,300,12,72221,72222,True
leadingones,(1+1) EA,large,300,13,75739,75740,True
leadingones,(1+1) EA,large,300,14,70399,70400,True
leadingones,(1+1) EA,large,300,15,64424,64425,True
leadingones,(1+1) EA,large,300,16,72746,72747,True
leadingones,(1+1) EA,large,300,17,68733,68734,True
leadingones,(1+1) EA,large,300,18,74140,74141,True
leadingones,(1+1) EA,large,300,19,80600,80601,True
leadingones,(1+1) EA,large,400,0,127501,127502,True
leadingones,(1+1) EA,large,400,1,114795,114796,True
leadingones,(1+1) EA,large,400,2,143430,143431,True
leadingones,(1+1) EA,large,400,3,120532,120533,True
leadingones,(1+1) EA,large,400,4,150000,150001,False
leadingones,(1+1) EA,large,400,5,150000,150001,False
leadingones,(1+1) EA,large,400,6,143938,143939,True
leadingones,(1+1) EA,large,400,7,130491,130492,True
leadingones,(1+1) EA,large,400,8,110250,110251,True
leadingones,(1+1) EA,large,400,9,131490,131491,True
leadingones,(1+1) EA,large,400,10,150000,150001,False
leadingones,(1+1) EA,large,400,11,150000,150001,False
leadingones,(1+1) EA,large,400,12,130843,130844,True
leadingones,(1+1) EA,large,400,13,150000,150001,False
leadingones,(1+1) EA,large,400,14,146429,146430,True
leadingones,(1+1) EA,large,400,15,142608,142609,True
leadingones,(1+1) EA,large,400,16,126601,126602,True
leadingones,(1+1) EA,large,400,17,140682,140683,True
leadingones,(1+1) EA,large,400,18,136337,136338,True
leadingones,(1+1) EA,large,400,19,145044,145045,True
leadingones,(1+1) EA,large,500,0,150000,150001,False
leadingones,(1+1) EA,large,500,1,150000,150001,False
leadingones,(1+1) EA,large,500,2,150000,150001,False
leadingones,(1+1) EA,large,500,3,150000,150001,False
leadingones,(1+1) EA,large,500,4,150000,150001,False
leadingones,(1+1) EA,large,500,5,150000,150001,False
leadingones,(1+1) EA,large,500,6,150000,150001,False
leadingones,(1+1) EA,large,500,7,150000,150001,False
